source,team_slug,team_name,name,slug,position,club,date_of_birth,nationality,source_url,matched_player_id,matched_player_name,match_confidence,status,notes
Wikipedia,paraguay,Paraguay,Gustavo Gómez ( captain ),gustavo-gomez-captain,DF,Palmeiras,"( 1993-05-06 ) May 6, 1993 (aged 33)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Gustavo Gómez ( captain ) | ( 1993-05-06 ) May 6, 1993 (aged 33) | 88 | 4 | Palmeiras"
Wikipedia,paraguay,Paraguay,Júnior Alonso,junior-alonso,DF,Atlético Mineiro,"( 1993-02-09 ) February 9, 1993 (aged 33)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Júnior Alonso | ( 1993-02-09 ) February 9, 1993 (aged 33) | 70 | 3 | Atlético Mineiro"
Wikipedia,paraguay,Paraguay,Fabián Balbuena,fabian-balbuena,DF,Grêmio,"( 1991-08-23 ) August 23, 1991 (aged 34)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Fabián Balbuena | ( 1991-08-23 ) August 23, 1991 (aged 34) | 47 | 2 | Grêmio"
Wikipedia,paraguay,Paraguay,Omar Alderete,omar-alderete,DF,Sunderland,"( 1996-12-26 ) December 26, 1996 (aged 29)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Omar Alderete | ( 1996-12-26 ) December 26, 1996 (aged 29) | 35 | 3 | Sunderland"
Wikipedia,paraguay,Paraguay,Juan José Cáceres,juan-jose-caceres,DF,Dynamo Moscow,"( 2000-06-01 ) June 1, 2000 (aged 26)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Juan José Cáceres | ( 2000-06-01 ) June 1, 2000 (aged 26) | 16 | 0 | Dynamo Moscow"
Wikipedia,paraguay,Paraguay,Blas Riveros,blas-riveros,DF,Cerro Porteño,"( 1998-02-03 ) February 3, 1998 (aged 28)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Blas Riveros | ( 1998-02-03 ) February 3, 1998 (aged 28) | 15 | 0 | Cerro Porteño"
Wikipedia,paraguay,Paraguay,Gustavo Velázquez,gustavo-velazquez,DF,Cerro Porteño,"( 1991-04-17 ) April 17, 1991 (aged 35)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Gustavo Velázquez | ( 1991-04-17 ) April 17, 1991 (aged 35) | 12 | 1 | Cerro Porteño"
Wikipedia,paraguay,Paraguay,Alan Benítez,alan-benitez,DF,Libertad,"( 1994-01-25 ) January 25, 1994 (aged 32)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Alan Benítez | ( 1994-01-25 ) January 25, 1994 (aged 32) | 8 | 0 | Libertad"
Wikipedia,paraguay,Paraguay,Agustín Sández,agustin-sandez,DF,Rosario Central,"( 2001-01-16 ) January 16, 2001 (aged 25)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Agustín Sández | ( 2001-01-16 ) January 16, 2001 (aged 25) | 5 | 0 | Rosario Central"
Wikipedia,paraguay,Paraguay,Mateo Gamarra,mateo-gamarra,DF,Cruzeiro,"( 2000-10-20 ) October 20, 2000 (aged 25)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Mateo Gamarra | ( 2000-10-20 ) October 20, 2000 (aged 25) | 3 | 0 | Cruzeiro"
Wikipedia,paraguay,Paraguay,Saúl Salcedo,saul-salcedo,DF,Newell's Old Boys,"( 1997-08-28 ) August 28, 1997 (aged 28)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Saúl Salcedo | ( 1997-08-28 ) August 28, 1997 (aged 28) | 2 | 0 | Newell's Old Boys"
Wikipedia,paraguay,Paraguay,José Canale,jose-canale,DF,Lanús,"( 1996-07-20 ) July 20, 1996 (aged 29)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | José Canale | ( 1996-07-20 ) July 20, 1996 (aged 29) | 1 | 0 | Lanús"
Wikipedia,paraguay,Paraguay,Diego León,diego-leon,DF,Manchester United,"( 2007-04-03 ) April 3, 2007 (aged 19)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Diego León | ( 2007-04-03 ) April 3, 2007 (aged 19) | 1 | 0 | Manchester United"
Wikipedia,paraguay,Paraguay,Alexandro Maidana,alexandro-maidana,DF,Talleres,"( 2005-07-26 ) July 26, 2005 (aged 20)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Alexandro Maidana | ( 2005-07-26 ) July 26, 2005 (aged 20) | 1 | 0 | Talleres"
Wikipedia,paraguay,Paraguay,Alcides Benítez,alcides-benitez,DF,Belgrano,"( 2002-06-08 ) June 8, 2002 (aged 24)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Alcides Benítez | ( 2002-06-08 ) June 8, 2002 (aged 24) | 0 | 0 | Belgrano"
Wikipedia,paraguay,Paraguay,Ronaldo Dejesús,ronaldo-dejesus,DF,Lanús,"( 2001-04-21 ) April 21, 2001 (aged 25)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Ronaldo Dejesús | ( 2001-04-21 ) April 21, 2001 (aged 25) | 0 | 0 | Lanús"
Wikipedia,paraguay,Paraguay,Alan Núñez,alan-nunez,DF,Nacional,"( 2004-10-01 ) October 1, 2004 (aged 21)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Alan Núñez | ( 2004-10-01 ) October 1, 2004 (aged 21) | 0 | 0 | Nacional"
Wikipedia,paraguay,Paraguay,Miguel Almirón,miguel-almiron,MF,Atlanta United FC,"( 1994-02-10 ) February 10, 1994 (aged 32)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Miguel Almirón | ( 1994-02-10 ) February 10, 1994 (aged 32) | 75 | 9 | Atlanta United FC"
Wikipedia,paraguay,Paraguay,Mathías Villasanti,mathias-villasanti,MF,Grêmio,"( 1997-01-24 ) January 24, 1997 (aged 29)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Mathías Villasanti | ( 1997-01-24 ) January 24, 1997 (aged 29) | 51 | 0 | Grêmio"
Wikipedia,paraguay,Paraguay,Kaku,kaku,MF,Al Ain,"( 1995-01-11 ) January 11, 1995 (aged 31)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Kaku | ( 1995-01-11 ) January 11, 1995 (aged 31) | 32 | 5 | Al Ain"
Wikipedia,paraguay,Paraguay,Andrés Cubas,andres-cubas,MF,Vancouver Whitecaps FC,"( 1996-05-22 ) May 22, 1996 (aged 30)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Andrés Cubas | ( 1996-05-22 ) May 22, 1996 (aged 30) | 32 | 0 | Vancouver Whitecaps FC"
Wikipedia,paraguay,Paraguay,Ramón Sosa,ramon-sosa,MF,Palmeiras,"( 1999-08-31 ) August 31, 1999 (aged 26)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Ramón Sosa | ( 1999-08-31 ) August 31, 1999 (aged 26) | 28 | 1 | Palmeiras"
Wikipedia,paraguay,Paraguay,Diego Gómez,diego-gomez,MF,Brighton & Hove Albion,"( 2003-03-27 ) March 27, 2003 (aged 23)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Diego Gómez | ( 2003-03-27 ) March 27, 2003 (aged 23) | 23 | 3 | Brighton & Hove Albion"
Wikipedia,paraguay,Paraguay,Damián Bobadilla,damian-bobadilla,MF,São Paulo,"( 2001-07-11 ) July 11, 2001 (aged 24)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Damián Bobadilla | ( 2001-07-11 ) July 11, 2001 (aged 24) | 19 | 1 | São Paulo"
Wikipedia,paraguay,Paraguay,Braian Ojeda,braian-ojeda,MF,Orlando City SC,"( 2000-07-27 ) July 27, 2000 (aged 25)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Braian Ojeda | ( 2000-07-27 ) July 27, 2000 (aged 25) | 16 | 0 | Orlando City SC"
Wikipedia,paraguay,Paraguay,Matías Galarza,matias-galarza,MF,Atlanta United FC,"( 2002-02-11 ) February 11, 2002 (aged 24)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Matías Galarza | ( 2002-02-11 ) February 11, 2002 (aged 24) | 14 | 2 | Atlanta United FC"
Wikipedia,paraguay,Paraguay,Robert Piris Da Motta,robert-piris-da-motta,MF,Cerro Porteño,"( 1994-07-26 ) July 26, 1994 (aged 31)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Robert Piris Da Motta | ( 1994-07-26 ) July 26, 1994 (aged 31) | 9 | 0 | Cerro Porteño"
Wikipedia,paraguay,Paraguay,Álvaro Campuzano,alvaro-campuzano,MF,Libertad,"( 1995-06-12 ) June 12, 1995 (aged 30)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Álvaro Campuzano | ( 1995-06-12 ) June 12, 1995 (aged 30) | 4 | 0 | Libertad"
Wikipedia,paraguay,Paraguay,Diego González,diego-gonzalez,MF,Atlas,"( 2003-01-07 ) January 7, 2003 (aged 23)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Diego González | ( 2003-01-07 ) January 7, 2003 (aged 23) | 4 | 0 | Atlas"
Wikipedia,paraguay,Paraguay,Hugo Cuenca,hugo-cuenca,MF,Burgos,"( 2005-01-08 ) January 8, 2005 (aged 21)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Hugo Cuenca | ( 2005-01-08 ) January 8, 2005 (aged 21) | 3 | 0 | Burgos"
Wikipedia,paraguay,Paraguay,Maurício,mauricio,MF,Palmeiras,"( 2001-06-22 ) June 22, 2001 (aged 24)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Maurício | ( 2001-06-22 ) June 22, 2001 (aged 24) | 2 | 0 | Palmeiras"
Wikipedia,paraguay,Paraguay,Lucas Romero,lucas-romero,MF,Universidad de Chile,"( 2002-08-29 ) August 29, 2002 (aged 23)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Lucas Romero | ( 2002-08-29 ) August 29, 2002 (aged 23) | 2 | 0 | Universidad de Chile"
Wikipedia,paraguay,Paraguay,Enso González,enso-gonzalez,MF,Wolverhampton Wanderers,"( 2005-01-20 ) January 20, 2005 (aged 21)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Enso González | ( 2005-01-20 ) January 20, 2005 (aged 21) | 0 | 0 | Wolverhampton Wanderers"
Wikipedia,paraguay,Paraguay,Rubén Lezcano,ruben-lezcano,MF,Olimpia,"( 2004-02-09 ) February 9, 2004 (aged 22)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Rubén Lezcano | ( 2004-02-09 ) February 9, 2004 (aged 22) | 0 | 0 | Olimpia"
Wikipedia,paraguay,Paraguay,Óscar Romero,oscar-romero,FW,Huracán,"( 1992-07-04 ) July 4, 1992 (aged 33)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Óscar Romero | ( 1992-07-04 ) July 4, 1992 (aged 33) | 55 | 4 | Huracán"
Wikipedia,paraguay,Paraguay,Ángel Romero,angel-romero,FW,Boca Juniors,"( 1992-07-04 ) July 4, 1992 (aged 33)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Ángel Romero | ( 1992-07-04 ) July 4, 1992 (aged 33) | 51 | 8 | Boca Juniors"
Wikipedia,paraguay,Paraguay,Antonio Sanabria,antonio-sanabria,FW,Cremonese,"( 1996-03-04 ) March 4, 1996 (aged 30)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Antonio Sanabria | ( 1996-03-04 ) March 4, 1996 (aged 30) | 47 | 7 | Cremonese"
Wikipedia,paraguay,Paraguay,Julio Enciso,julio-enciso,FW,Strasbourg,"( 2004-01-23 ) January 23, 2004 (aged 22)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Julio Enciso | ( 2004-01-23 ) January 23, 2004 (aged 22) | 31 | 4 | Strasbourg"
Wikipedia,paraguay,Paraguay,Gabriel Ávalos,gabriel-avalos,FW,Independiente,"( 1991-07-09 ) July 9, 1991 (aged 34)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Gabriel Ávalos | ( 1991-07-09 ) July 9, 1991 (aged 34) | 22 | 2 | Independiente"
Wikipedia,paraguay,Paraguay,Carlos González,carlos-gonzalez,FW,Independiente del Valle,"( 1993-02-04 ) February 4, 1993 (aged 33)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Carlos González | ( 1993-02-04 ) February 4, 1993 (aged 33) | 15 | 0 | Independiente del Valle"
Wikipedia,paraguay,Paraguay,Álex Arce,alex-arce,FW,Independiente Rivadavia,"( 1995-06-16 ) June 16, 1995 (aged 30)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Álex Arce | ( 1995-06-16 ) June 16, 1995 (aged 30) | 14 | 1 | Independiente Rivadavia"
Wikipedia,paraguay,Paraguay,Adam Bareiro,adam-bareiro,FW,Boca Juniors,"( 1996-07-26 ) July 26, 1996 (aged 29)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Adam Bareiro | ( 1996-07-26 ) July 26, 1996 (aged 29) | 8 | 0 | Boca Juniors"
Wikipedia,paraguay,Paraguay,Lorenzo Melgarejo,lorenzo-melgarejo,FW,Libertad,"( 1990-08-10 ) August 10, 1990 (aged 35)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Lorenzo Melgarejo | ( 1990-08-10 ) August 10, 1990 (aged 35) | 5 | 0 | Libertad"
Wikipedia,paraguay,Paraguay,Isidro Pitta,isidro-pitta,FW,Red Bull Bragantino,"( 1999-08-14 ) August 14, 1999 (aged 26)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Isidro Pitta | ( 1999-08-14 ) August 14, 1999 (aged 26) | 5 | 0 | Red Bull Bragantino"
Wikipedia,paraguay,Paraguay,Ronaldo Martínez,ronaldo-martinez,FW,Talleres,"( 1996-04-25 ) April 25, 1996 (aged 30)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Ronaldo Martínez | ( 1996-04-25 ) April 25, 1996 (aged 30) | 4 | 0 | Talleres"
Wikipedia,paraguay,Paraguay,Gustavo Caballero,gustavo-caballero,FW,Portsmouth,"( 2001-09-21 ) September 21, 2001 (aged 24)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Gustavo Caballero | ( 2001-09-21 ) September 21, 2001 (aged 24) | 2 | 1 | Portsmouth"
Wikipedia,paraguay,Paraguay,Robert Morales,robert-morales,FW,UNAM,"( 1999-03-17 ) March 17, 1999 (aged 27)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Robert Morales | ( 1999-03-17 ) March 17, 1999 (aged 27) | 2 | 1 | UNAM"
Wikipedia,paraguay,Paraguay,Adrián Alcaraz,adrian-alcaraz,FW,Olimpia,"( 1999-09-28 ) September 28, 1999 (aged 26)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Adrián Alcaraz | ( 1999-09-28 ) September 28, 1999 (aged 26) | 0 | 0 | Olimpia"
Wikipedia,paraguay,Paraguay,Rodney Redes,rodney-redes,FW,LDU Quito,"( 2000-02-22 ) February 22, 2000 (aged 26)",Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Rodney Redes | ( 2000-02-22 ) February 22, 2000 (aged 26) | 0 | 0 | LDU Quito"
Wikipedia,ivory-coast,Ivory Coast,Yahia Fofana,yahia-fofana,GK,Çaykur Rizespor,"( 2000-08-21 ) August 21, 2000 (aged 25)",Ivory Coast,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 1 GK | Yahia Fofana | ( 2000-08-21 ) August 21, 2000 (aged 25) | 34 | 0 | Çaykur Rizespor"
Wikipedia,ivory-coast,Ivory Coast,Alban Lafont,alban-lafont,GK,Panathinaikos,"( 1999-01-23 ) January 23, 1999 (aged 27)",Ivory Coast,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 1 GK | Alban Lafont | ( 1999-01-23 ) January 23, 1999 (aged 27) | 4 | 0 | Panathinaikos"
Wikipedia,ivory-coast,Ivory Coast,Mohamed Koné,mohamed-kone,GK,Charleroi,"( 2002-03-07 ) March 7, 2002 (aged 24)",Ivory Coast,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 1 GK | Mohamed Koné | ( 2002-03-07 ) March 7, 2002 (aged 24) | 0 | 0 | Charleroi"
Wikipedia,ivory-coast,Ivory Coast,Ghislain Konan,ghislain-konan,DF,Gil Vicente,"( 1995-12-27 ) December 27, 1995 (aged 30)",Ivory Coast,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Ghislain Konan | ( 1995-12-27 ) December 27, 1995 (aged 30) | 53 | 0 | Gil Vicente"
Wikipedia,ivory-coast,Ivory Coast,Odilon Kossounou,odilon-kossounou,DF,Atalanta,"( 2001-01-04 ) January 4, 2001 (aged 25)",Ivory Coast,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Odilon Kossounou | ( 2001-01-04 ) January 4, 2001 (aged 25) | 35 | 0 | Atalanta"
Wikipedia,ivory-coast,Ivory Coast,Wilfried Singo,wilfried-singo,DF,Galatasaray,"( 2000-12-25 ) December 25, 2000 (aged 25)",Ivory Coast,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Wilfried Singo | ( 2000-12-25 ) December 25, 2000 (aged 25) | 33 | 1 | Galatasaray"
Wikipedia,ivory-coast,Ivory Coast,Evan Ndicka,evan-ndicka,DF,Roma,"( 1999-08-20 ) August 20, 1999 (aged 26)",Ivory Coast,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Evan Ndicka | ( 1999-08-20 ) August 20, 1999 (aged 26) | 28 | 0 | Roma"
Wikipedia,ivory-coast,Ivory Coast,Emmanuel Agbadou,emmanuel-agbadou,DF,Beşiktaş,"( 1997-06-07 ) June 7, 1997 (aged 29)",Ivory Coast,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Emmanuel Agbadou | ( 1997-06-07 ) June 7, 1997 (aged 29) | 19 | 2 | Beşiktaş"
Wikipedia,ivory-coast,Ivory Coast,Guéla Doué,guela-doue,DF,Strasbourg,"( 2002-10-17 ) October 17, 2002 (aged 23)",Ivory Coast,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Guéla Doué | ( 2002-10-17 ) October 17, 2002 (aged 23) | 19 | 2 | Strasbourg"
Wikipedia,ivory-coast,Ivory Coast,Ousmane Diomande,ousmane-diomande,DF,Sporting CP,"( 2003-12-04 ) December 4, 2003 (aged 22)",Ivory Coast,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Ousmane Diomande | ( 2003-12-04 ) December 4, 2003 (aged 22) | 14 | 1 | Sporting CP"
Wikipedia,ivory-coast,Ivory Coast,Clément Akpa,clement-akpa,DF,Auxerre,"( 2001-11-24 ) November 24, 2001 (aged 24)",Ivory Coast,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Clément Akpa | ( 2001-11-24 ) November 24, 2001 (aged 24) | 5 | 0 | Auxerre"
Wikipedia,ivory-coast,Ivory Coast,Franck Kessié ( captain ),franck-kessie-captain,MF,Al-Ahli,"( 1996-12-19 ) December 19, 1996 (aged 29)",Ivory Coast,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Franck Kessié ( captain ) | ( 1996-12-19 ) December 19, 1996 (aged 29) | 102 | 15 | Al-Ahli"
Wikipedia,ivory-coast,Ivory Coast,Jean Michaël Seri,jean-michael-seri,MF,Maribor,"( 1991-07-19 ) July 19, 1991 (aged 34)",Ivory Coast,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Jean Michaël Seri | ( 1991-07-19 ) July 19, 1991 (aged 34) | 65 | 4 | Maribor"
Wikipedia,ivory-coast,Ivory Coast,Ibrahim Sangaré,ibrahim-sangare,MF,Nottingham Forest,"( 1997-12-02 ) December 2, 1997 (aged 28)",Ivory Coast,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Ibrahim Sangaré | ( 1997-12-02 ) December 2, 1997 (aged 28) | 57 | 12 | Nottingham Forest"
Wikipedia,ivory-coast,Ivory Coast,Seko Fofana,seko-fofana,MF,Porto,"( 1995-05-07 ) May 7, 1995 (aged 31)",Ivory Coast,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Seko Fofana | ( 1995-05-07 ) May 7, 1995 (aged 31) | 31 | 7 | Porto"
Wikipedia,ivory-coast,Ivory Coast,Christ Inao Oulaï,christ-inao-oulai,MF,Trabzonspor,"( 2006-04-06 ) April 6, 2006 (aged 20)",Ivory Coast,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Christ Inao Oulaï | ( 2006-04-06 ) April 6, 2006 (aged 20) | 8 | 0 | Trabzonspor"
Wikipedia,ivory-coast,Ivory Coast,Parfait Guiagon,parfait-guiagon,MF,Charleroi,"( 2001-02-22 ) February 22, 2001 (aged 25)",Ivory Coast,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Parfait Guiagon | ( 2001-02-22 ) February 22, 2001 (aged 25) | 5 | 0 | Charleroi"
Wikipedia,ivory-coast,Ivory Coast,Nicolas Pépé,nicolas-pepe,FW,Villarreal,"( 1995-05-29 ) May 29, 1995 (aged 31)",Ivory Coast,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Nicolas Pépé | ( 1995-05-29 ) May 29, 1995 (aged 31) | 54 | 12 | Villarreal"
Wikipedia,ivory-coast,Ivory Coast,Oumar Diakité,oumar-diakite,FW,Cercle Brugge,"( 2003-12-20 ) December 20, 2003 (aged 22)",Ivory Coast,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Oumar Diakité | ( 2003-12-20 ) December 20, 2003 (aged 22) | 28 | 6 | Cercle Brugge"
Wikipedia,ivory-coast,Ivory Coast,Simon Adingra,simon-adingra,FW,Monaco,"( 2002-01-01 ) January 1, 2002 (aged 24)",Ivory Coast,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Simon Adingra | ( 2002-01-01 ) January 1, 2002 (aged 24) | 28 | 5 | Monaco"
Wikipedia,ivory-coast,Ivory Coast,Evann Guessand,evann-guessand,FW,Crystal Palace,"( 2001-07-01 ) July 1, 2001 (aged 24)",Ivory Coast,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Evann Guessand | ( 2001-07-01 ) July 1, 2001 (aged 24) | 21 | 4 | Crystal Palace"
Wikipedia,ivory-coast,Ivory Coast,Amad Diallo,amad-diallo,FW,Manchester United,"( 2002-07-11 ) July 11, 2002 (aged 23)",Ivory Coast,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Amad Diallo | ( 2002-07-11 ) July 11, 2002 (aged 23) | 18 | 5 | Manchester United"
Wikipedia,ivory-coast,Ivory Coast,Yan Diomande,yan-diomande,FW,RB Leipzig,"( 2006-11-14 ) November 14, 2006 (aged 19)",Ivory Coast,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Yan Diomande | ( 2006-11-14 ) November 14, 2006 (aged 19) | 9 | 3 | RB Leipzig"
Wikipedia,ivory-coast,Ivory Coast,Bazoumana Touré,bazoumana-toure,FW,TSG Hoffenheim,"( 2006-03-02 ) March 2, 2006 (aged 20)",Ivory Coast,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Bazoumana Touré | ( 2006-03-02 ) March 2, 2006 (aged 20) | 5 | 2 | TSG Hoffenheim"
Wikipedia,ivory-coast,Ivory Coast,Elye Wahi,elye-wahi,FW,Nice,"( 2003-01-02 ) January 2, 2003 (aged 23)",Ivory Coast,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Elye Wahi | ( 2003-01-02 ) January 2, 2003 (aged 23) | 1 | 0 | Nice"
